price,year,trans,fuel,km,kw
4826.0,2009,Manuál,Benzín,179448.0,59.0
4850.0,2006,Manuál,Diesel,248000.0,77.0
,2008,Manuál,Diesel,202000.0,66.0
4890.0,2007,Manuál,Benzín,203356.0,75.0
4890.0,2004,Manuál,Benzín,144000.0,55.0
4890.0,2006,Manuál,Benzín,171000.0,55.0
4890.0,2007,Manuál,Benzín,143335.0,55.0
4890.0,2007,Manuál,Benzín,161548.0,75.0
4900.0,2005,Manuál,Diesel,177555.0,77.0
4900.0,2012,Manuál,Diesel,320000.0,77.0
4599.0,2012,Manuál,Benzín,157656.0,63.0
4950.0,2011,Manuál,Diesel,320000.0,77.0
4990.0,2004,Manuál,Diesel,250377.0,103.0
4990.0,2004,Automat,Diesel,262000.0,103.0
4990.0,2006,Manuál,Diesel,164369.0,66.0
4990.0,2009,Manuál,Benzín,189345.0,59.0
4990.0,2007,Automat,Diesel,180420.0,77.0
,2010,Manuál,Benzín+Plyn,244000.0,75.0
4999.0,2006,Manuál,Diesel,249178.0,77.0
4999.0,2007,Manuál,Benzín,155000.0,90.0
5000.0,2007,Manuál,Benzín,255758.0,75.0
5000.0,2007,Manuál,Diesel,184153.0,103.0
5000.0,2006,Manuál,Diesel,145815.0,77.0
5000.0,2007,Manuál,Diesel,294000.0,
5000.0,2007,Automat,Benzín,160161.0,103.0
5000.0,2009,Manuál,Benzín,233360.0,59.0
4760.0,2006,Manuál,Diesel,187460.0,77.0
4760.0,2007,Manuál,Diesel,245211.0,103.0
4760.0,2008,Automat,Diesel,240853.0,77.0
4760.0,2010,Manuál,Diesel,357161.0,103.0
5100.0,2008,Manuál,Benzín,119000.0,75.0
4796.0,2007,Manuál,Benzín,151000.0,59.0
4796.0,2007,Manuál,Benzín,222800.0,75.0
4799.0,2009,Manuál,Benzín,188634.0,59.0
5123.0,2005,Manuál,Benzín,219042.0,110.0
5200.0,2008,Manuál,Diesel,186200.0,66.0
5200.0,2009,Manuál,Diesel,233083.0,77.0
5200.0,2009,Manuál,Benzín,123198.0,59.0
5200.0,2012,Manuál,Benzín,190600.0,77.0
5200.0,2009,Manuál,Diesel,186710.0,77.0
5200.0,2009,Automat,Benzín,199985.0,90.0
5272.0,2009,Manuál,Diesel,145803.0,103.0
5300.0,2008,Manuál,Benzín,150135.0,59.0
5300.0,2006,Automat,Diesel,253688.0,125.0
5300.0,2011,Manuál,Diesel,293000.0,77.0
5337.0,2008,Manuál,Benzín,140210.0,75.0
5390.0,2007,Manuál,Diesel,205600.0,77.0
5399.0,2007,Manuál,Diesel,269096.0,77.0
5490.0,2008,Manuál,Diesel,196200.0,66.0
5490.0,2007,Manuál,Diesel,165937.0,77.0
5490.0,2010,Manuál,Diesel,228269.0,77.0
5490.0,2007,Manuál,Diesel,182222.0,77.0
5499.0,2004,Manuál,Diesel,242997.0,103.0
5500.0,2010,Manuál,Benzín,228291.0,77.0
5160.0,2007,Manuál,Diesel,181000.0,77.0
5160.0,2006,Manuál,Benzín,153915.0,85.0
5160.0,2008,Manuál,Diesel,146300.0,77.0
5160.0,2007,Manuál,Benzín,123000.0,75.0
5507.0,2009,Manuál,Benzín,178295.0,59.0
5196.0,2005,Manuál,Diesel,183353.0,77.0
5196.0,2008,Manuál,Diesel,181151.0,77.0
5550.0,2010,Manuál,Benzín,136788.0,63.0
5550.0,2006,Manuál,Benzín,127383.0,59.0
5550.0,2006,Manuál,Benzín+Plyn,184000.0,75.0
5550.0,2008,Manuál,Benzín,144417.0,90.0
5550.0,2007,Manuál,Benzín,152845.0,59.0
5550.0,2009,Manuál,Diesel,215653.0,81.0
5550.0,2004,Manuál,Diesel,162697.0,103.0
5590.0,2004,Manuál,Diesel,130233.0,77.0
5600.0,2006,Automat,Diesel,134351.0,77.0
5650.0,2009,Manuál,Benzín,106777.0,59.0
5678.0,2011,Manuál,Benzín,187312.0,90.0
5678.0,2011,Manuál,Diesel,166304.0,77.0
5690.0,2011,Manuál,Diesel,178000.0,77.0
5699.0,2009,Manuál,Diesel,272375.0,81.0
5700.0,2012,Manuál,Benzín,280000.0,77.0
5700.0,2011,Manuál,Benzín,131602.0,77.0
5700.0,2010,Manuál,Benzín,206606.0,77.0
5700.0,2007,Manuál,Diesel,133700.0,77.0
5396.0,2009,Manuál,Benzín,143521.0,59.0
5396.0,2009,Manuál,Benzín,126737.0,90.0
5400.0,2009,Automat,Diesel,132103.0,81.0
5764.0,2005,Manuál,Benzín,99207.0,75.0
5764.0,2005,Automat,Benzín,150682.0,75.0
5764.0,2007,Manuál,Benzín,168723.0,85.0
5764.0,2006,Manuál,Benzín,149604.0,85.0
5799.0,2009,Manuál,Diesel,185230.0,77.0
5799.0,2009,Manuál,Benzín,144555.0,59.0
5800.0,2012,Manuál,Diesel,278000.0,
5800.0,2009,Manuál,Diesel,233500.0,77.0
5800.0,2011,Manuál,Diesel,292705.0,66.0
5800.0,2009,Manuál,Benzín,204034.0,75.0
5436.0,2006,Manuál,Diesel,227237.0,77.0
5440.0,2009,Manuál,Diesel,203000.0,77.0
5849.0,2009,Manuál,Benzín,196319.0,90.0
5900.0,2009,Automat,Benzín,182753.0,118.0
5900.0,2010,Manuál,Diesel,192300.0,77.0
,2012,Manuál,Diesel,235508.0,77.0
5900.0,2010,Manuál,Diesel,194000.0,77.0
5900.0,2012,Manuál,Diesel,240500.0,77.0
5560.0,2006,Manuál,Benzín,216352.0,147.0
5938.0,2007,Manuál,Diesel,151944.0,77.0
5596.0,2007,Automat,Benzín,144538.0,59.0
5599.0,2009,Manuál,Benzín,179414.0,59.0
5977.0,2008,Manuál,Benzín,150033.0,75.0
5977.0,2009,Manuál,Benzín,173820.0,90.0
5990.0,2007,Automat,Benzín,112000.0,103.0
5990.0,2009,Manuál,Diesel,179200.0,66.0
5990.0,2008,Manuál,Diesel,231000.0,77.0
5990.0,2010,Manuál,Benzín,202000.0,59.0
,2009,Manuál,Diesel,235122.0,103.0
5990.0,2007,Manuál,Benzín,243000.0,147.0
5990.0,2008,Manuál,Benzín+Plyn,159963.0,75.0
5999.0,2009,Manuál,Diesel,233606.0,77.0
6000.0,2007,Manuál,Diesel,152445.0,77.0
6000.0,2010,Manuál,Diesel,193467.0,77.0
6100.0,2012,Manuál,Diesel,233500.0,77.0
6100.0,2008,Manuál,Benzín,101954.0,75.0
6111.0,2010,Manuál,Diesel,219189.0,77.0
6143.0,2008,Manuál,Benzín,140163.0,59.0
,2010,Manuál,Benzín,169000.0,77.0
5796.0,2010,Manuál,Benzín,149901.0,77.0
5796.0,2009,Manuál,Diesel,158566.0,77.0
5796.0,2010,Manuál,Benzín,149911.0,77.0
6190.0,2006,Manuál,Benzín,110055.0,75.0
6200.0,2009,Manuál,Benzín,119000.0,75.0
6200.0,2010,Manuál,Benzín,190054.0,77.0
6200.0,1997,Manuál,Benzín,215000.0,140.0
6200.0,2008,Manuál,Diesel,221504.0,77.0
5880.0,2005,Manuál,Benzín,227000.0,147.0
6290.0,2006,Manuál,Diesel,169390.0,103.0
6300.0,2008,Manuál,Benzín,189782.0,90.0
6350.0,2010,Manuál,Diesel,194133.0,77.0
5960.0,2011,Manuál,Diesel,259000.0,77.0
5996.0,2006,Manuál,Benzín,101093.0,103.0
5996.0,2007,Manuál,Benzín,65328.0,59.0
6399.0,2009,Manuál,Benzín,149869.0,59.0
6400.0,2012,Manuál,Benzín,156216.0,59.0
6400.0,2010,Manuál,Diesel,168412.0,77.0
6400.0,2012,Manuál,Diesel,217622.0,77.0
6400.0,2009,Automat,Benzín,222000.0,118.0
5999.0,2007,Automat,Benzín,122000.0,103.0
5999.0,2009,Manuál,Benzín,173443.0,118.0
5999.0,2008,Manuál,Benzín,139370.0,103.0
6404.0,2009,Manuál,Diesel,164462.0,103.0
6404.0,2011,Manuál,Benzín,182696.0,77.0
6490.0,2012,Manuál,Benzín,225436.0,90.0
6490.0,2011,Manuál,Diesel,236064.0,77.0
6499.0,2009,Manuál,Diesel,94710.0,77.0
6499.0,2011,Manuál,Diesel,192000.0,77.0
6500.0,2011,Manuál,Diesel,254000.0,77.0
6500.0,2011,Manuál,Benzín,166000.0,90.0
6500.0,2009,Manuál,Benzín,161000.0,90.0
6500.0,2012,Manuál,Benzín,192133.0,77.0
