price,year,trans,fuel,km,kw
,2018,Automat,Diesel,115000.0,140.0
,2019,Automat,Benzín,35345.0,110.0
,2016,Automat,Diesel,179959.0,140.0
25490.0,2019,Automat,Diesel,102000.0,140.0
,2018,Automat,Diesel,107000.0,140.0
,2019,Automat,Diesel,96500.0,140.0
,2019,Automat,Diesel,85000.0,110.0
,2018,Automat,Diesel,135060.0,140.0
,2019,Automat,Diesel,92745.0,110.0
,2019,Automat,Diesel,110277.0,140.0
,2018,Automat,Diesel,118000.0,176.0
,2016,Automat,Diesel,91440.0,176.0
27199.0,2019,Automat,Diesel,119766.0,140.0
,2018,Automat,Diesel,29825.0,140.0
,2020,Automat,Diesel,35990.0,110.0
,2017,Automat,Diesel,99370.0,140.0
,2020,Automat,Diesel,107900.0,110.0
28990.0,2019,Automat,Diesel,52228.0,140.0
28990.0,2018,Automat,Hybrid,78000.0,115.0
,2018,Automat,Diesel,73679.0,140.0
,2020,Automat,Benzín,38913.0,140.0
,2021,Automat,Diesel,39594.0,110.0
29900.0,2019,Automat,Diesel,158000.0,176.0
,2019,Automat,Benzín,147065.0,200.0
,2017,Automat,Benzín,79215.0,132.0
,2021,Automat,Diesel,7882.0,110.0
,2020,Automat,Diesel,46890.0,110.0
,2018,Automat,Benzín,44100.0,206.0
,2020,Automat,Diesel,92970.0,140.0
,2018,Automat,Diesel,87000.0,176.0
31600.0,2020,Automat,Diesel,37869.0,140.0
32300.0,2020,Automat,Hybrid,55000.0,115.0
,2020,Automat,Diesel,118000.0,140.0
,2020,Automat,Diesel,116000.0,140.0
32999.0,2020,Automat,Diesel,103000.0,176.0
,2018,Automat,Hybrid,45209.0,160.0
,2021,Automat,Diesel,6294.0,110.0
,2019,Automat,Diesel,65518.0,140.0
,2019,Automat,Diesel,26510.0,140.0
,2017,Automat,Diesel,89000.0,176.0
,2021,Automat,Diesel,11322.0,147.0
,2018,Automat,Benzín,55709.0,162.0
,2020,Automat,Diesel,16159.0,147.0
,2020,Automat,Diesel,30924.0,140.0
,2021,Automat,Diesel,14740.0,110.0
,2021,Automat,Diesel,6250.0,147.0
,2015,Automat,Diesel,161964.0,193.0
46120.0,2023,Automat,Diesel,40.0,110.0
48590.0,2023,Automat,Diesel,40.0,110.0
49120.0,2023,Automat,Diesel,40.0,147.0
49410.0,2023,Automat,Diesel,40.0,110.0
,2022,Automat,Diesel,7840.0,147.0
,2001,Manuál,Diesel,,96.0
,2015,Automat,Diesel,340000.0,110.0
