price,year,trans,fuel,km,kw
,2023,Manuál,Benzín,1,81.0
,2023,Manuál,Benzín,2,81.0
,2022,Manuál,Benzín,1700,81.0
,2022,Manuál,Benzín,4300,81.0
,2022,Automat,Benzín,2,81.0
,2022,Automat,Benzín,2,81.0
,2023,Manuál,Benzín,2,81.0
,2023,Manuál,Benzín,1,81.0
,2023,Manuál,Benzín,1,81.0
,2023,Manuál,Benzín,2,81.0
,2023,Manuál,Benzín,2,81.0
19815.0,2023,Automat,Benzín,2,81.0
19815.0,2023,Automat,Benzín,2,81.0
,2023,Automat,Benzín,2,81.0
,2023,Automat,Benzín,4,81.0
,2023,Manuál,Benzín,500,81.0
,2023,Manuál,Benzín,2,81.0
,2022,Manuál,Benzín,2,81.0
,2022,Manuál,Benzín,2,81.0
,2021,Automat,Benzín,16000,96.0
,2022,Automat,Benzín,2,81.0
20359.0,2023,Manuál,Benzín,2,81.0
,2023,Manuál,Benzín,1,81.0
,2022,Manuál,Benzín,2,81.0
,2022,Manuál,Benzín,10,81.0
,2022,Manuál,Benzín,2,81.0
,2022,Manuál,Benzín,5,81.0
,2022,Manuál,Benzín,2000,81.0
,2022,Manuál,Benzín,1400,81.0
,2023,Manuál,Benzín,30,81.0
,2022,Manuál,Benzín,2,81.0
,2022,Manuál,Benzín,2,81.0
,2022,Manuál,Benzín,4,81.0
,2022,Manuál,Benzín,5,81.0
,2022,Manuál,Benzín,2,81.0
21440.0,2023,Manuál,Benzín,2,81.0
,2022,Manuál,Benzín,2,81.0
,2022,Manuál,Benzín,5,81.0
,2023,Manuál,Benzín,1,81.0
,2022,Manuál,Benzín,2,81.0
,2023,Manuál,Diesel,2,81.0
